millis|humidity|temperatureDHT|temperatureBMP|pressure|altitude|temperatureRod
10624504|9.10|4.80|4.00|5356.00|18993.32|-34.19
10630313|9.00|4.80|4.00|5473.00|18888.93|-34.56
10636121|9.00|4.80|3.90|5589.00|18787.20|-34.81
10641930|9.00|4.80|3.90|5720.00|18674.35|-35.13
10647737|9.00|4.80|3.90|5847.00|18566.93|-35.44
10653546|9.00|4.80|3.90|5978.00|18458.09|-35.69
10659354|9.00|4.70|3.90|6100.00|18358.45|-35.88
10665161|9.00|4.70|3.90|6242.00|18244.49|-36.13
10670970|8.90|4.70|3.90|6370.00|18143.54|-36.25
10676780|8.90|4.70|3.90|6497.00|18045.00|-36.50
10682587|8.90|4.70|3.90|6642.00|17934.38|-36.69
10688406|8.90|4.70|3.80|6777.00|17833.13|-36.88
10694215|8.90|4.70|3.80|6919.00|17728.38|-37.00
10700024|8.90|4.60|3.80|7058.00|17627.51|-37.19
10705832|8.90|4.60|3.80|7193.00|17531.08|-37.38
10711641|8.90|4.60|3.80|7349.00|17421.45|-37.50
10717449|8.90|4.50|3.80|7480.00|17330.84|-37.63
10723258|8.90|4.50|3.70|7627.00|17230.67|-37.81
10729066|8.90|4.50|3.70|7787.00|17123.41|-37.94
10734875|8.90|4.50|3.70|7921.00|17034.95|-38.06
10740683|8.80|4.40|3.70|8073.00|16936.06|-38.19
10746492|8.90|4.40|3.70|8218.00|16843.11|-38.31
10752301|8.90|4.30|3.60|8369.00|16747.73|-38.50
10758109|8.80|4.30|3.60|8519.00|16654.34|-38.63
10763918|8.80|4.30|3.60|8685.00|16552.53|-38.81
10769726|8.80|4.20|3.60|8826.00|16467.29|-39.00
10775534|8.80|4.20|3.50|8981.00|16374.83|-39.19
10781342|8.80|4.20|3.50|9150.00|16275.50|-39.44
10787150|8.80|4.10|3.50|9308.00|16183.97|-39.63
10792960|8.80|4.10|3.40|9451.00|16102.20|-39.88
10798769|8.80|4.10|3.40|9626.00|16003.49|-40.06
10804577|8.80|4.00|3.40|9798.00|15907.87|-40.19
10810386|8.80|4.00|3.30|9950.00|15824.50|-40.38
10816194|8.80|3.90|3.30|10124.00|15730.32|-40.50
10822002|8.80|3.90|3.20|10292.00|15640.62|-40.56
10827809|8.80|3.80|3.20|10461.00|15551.58|-40.69
10833618|8.80|3.80|3.20|10640.00|15458.53|-40.81
10839428|8.80|3.80|3.10|10806.00|15373.36|-40.88
10845236|8.80|3.70|3.10|10980.00|15285.22|-40.94
10851044|8.80|3.70|3.00|11153.00|15198.69|-41.00
10856853|8.80|3.60|3.00|11335.00|15108.83|-41.00
10862661|8.80|3.50|2.90|11522.00|15017.72|-41.06
10868469|8.70|3.50|2.90|11704.00|14930.18|-41.00
10874276|8.70|3.50|2.80|11892.00|14840.90|-41.00
10880086|8.70|3.40|2.80|12063.00|14760.69|-41.00
10885895|8.70|3.30|2.70|12253.00|14672.63|-41.00
10891703|8.70|3.20|2.70|12432.00|14590.68|-41.00
10897511|8.70|3.20|2.60|12625.00|14503.39|-41.06
10903319|8.70|3.20|2.60|12820.00|14416.28|-41.13
10909127|8.70|3.10|2.50|12999.00|14337.25|-41.06
10914940|8.70|3.00|2.50|13179.00|14258.67|-41.13
10920750|8.70|3.00|2.40|13375.00|14174.08|-41.13
10926558|8.70|2.90|2.40|13562.00|14094.32|-41.13
10932366|8.70|2.80|2.30|13765.00|14008.72|-41.06
10938174|8.70|2.70|2.20|13966.00|13924.97|-41.00
10943981|8.70|2.70|2.20|14144.00|13851.62|-40.94
10949790|8.70|2.60|2.10|14342.00|13770.89|-40.88
10955598|8.70|2.50|2.10|14544.00|13689.46|-40.88
10961406|8.70|2.50|2.00|14751.00|13606.96|-40.88
10967215|8.70|2.40|1.90|14954.00|13526.96|-40.81
10973024|8.70|2.30|1.90|15148.00|13451.32|-40.81
10978834|8.70|2.20|1.80|15357.00|13370.71|-40.81
10984643|8.70|2.20|1.70|15559.00|13293.64|-40.75
10990451|8.70|2.10|1.70|15754.00|13220.00|-40.81
10996259|8.70|2.00|1.60|15959.00|13143.38|-40.75
11002066|8.70|2.00|1.50|16161.00|13068.65|-40.75
11007876|8.70|1.80|1.50|16370.00|12992.13|-40.69
11013684|8.70|1.80|1.40|16577.00|12917.12|-40.69
11019492|8.70|1.70|1.30|16774.00|12846.43|-40.56
11025300|8.70|1.60|1.30|16983.00|12772.16|-40.56
11031109|8.70|1.60|1.20|17189.00|12699.69|-40.56
11036919|8.70|1.50|1.10|17389.00|12629.99|-40.56
11042727|8.70|1.40|1.10|17596.00|12558.54|-40.63
11048536|8.70|1.30|1.00|17801.00|12488.44|-40.63
11054344|8.70|1.20|0.90|18014.00|12416.29|-40.69
11060153|8.70|1.10|0.90|18235.00|12342.17|-40.75
11065961|8.70|1.00|0.80|18444.00|12272.73|-40.88
11071768|8.70|0.90|0.70|18659.00|12201.96|-41.06
11077577|8.70|0.80|0.70|18884.00|12128.61|-41.38
11083385|8.70|0.80|0.60|19110.00|12055.63|-41.75
11089193|8.70|0.70|0.50|19326.00|11986.54|-41.94
11095003|8.70|0.60|0.50|19549.00|11915.86|-42.19
11100810|8.70|0.50|0.40|19758.00|11850.21|-42.31
11106619|8.70|0.30|0.30|19997.00|11775.82|-42.50
11112427|8.70|0.30|0.20|20225.00|11705.52|-42.75
11118234|8.70|0.20|0.10|20452.00|11636.17|-43.00
11124043|8.80|0.10|0.10|20679.00|11567.43|-43.31
11129851|8.80|0.00|0.00|20912.00|11497.51|-43.63
11135660|8.80|0.00|-0.10|21144.00|11428.52|-43.81
11141468|8.80|-3276.70|-0.10|21385.00|11357.49|-44.00
11147277|8.80|-3276.60|-0.20|21613.00|11290.89|-44.13
11153087|8.80|-3276.50|-0.30|21851.00|11221.97|-44.19
11158895|8.90|-3276.30|-0.40|22089.00|11153.66|-44.25
11164704|8.90|-3276.20|-0.50|22315.00|11089.34|-44.25
11170512|8.90|-3276.10|-0.50|22552.00|11022.46|-44.19
11176321|8.90|-3276.00|-0.60|22799.00|10953.35|-44.19
11182130|9.00|-3275.90|-0.70|23024.00|10890.93|-44.19
11187938|9.00|-3275.80|-0.80|23270.00|10823.24|-44.13
11193747|9.00|-3275.70|-0.90|23499.00|10760.75|-44.00
11199555|9.00|-3275.60|-1.00|23730.00|10698.22|-43.88
11205365|9.10|-3275.50|-1.00|23969.00|10634.03|-43.69
11211174|9.10|-3275.30|-1.10|24214.00|10568.76|-43.50
11216984|9.10|-3275.20|-1.20|24468.00|10501.67|-43.25
11222793|9.10|-3275.10|-1.30|24706.00|10439.30|-43.00
11228601|9.20|-3275.00|-1.30|24948.00|10376.39|-42.69
11234410|9.20|-3274.90|-1.40|25188.00|10314.48|-42.38
11240218|9.20|-3274.70|-1.50|25422.00|10254.58|-42.00
11246027|9.30|-3274.60|-1.60|25671.00|10191.33|-41.69
11251835|9.30|-3274.50|-1.70|25905.00|10132.34|-41.25
11257645|9.40|-3274.40|-1.80|26147.00|10071.78|-40.88
11263455|9.40|-3274.20|-1.80|26391.00|10011.18|-40.44
11269263|9.50|-3274.10|-1.90|26639.00|9950.05|-40.06
11275071|9.50|-3274.00|-2.00|26881.00|9890.85|-39.63
11280880|9.60|-3273.90|-2.10|27120.00|9832.80|-39.19
11286688|9.60|-3273.70|-2.20|27373.00|9771.80|-38.81
11292496|9.70|-3273.60|-2.30|27626.00|9711.25|-38.38
11298306|9.70|-3273.50|-2.40|27864.00|9654.70|-37.94
11304114|9.70|-3273.40|-2.40|28113.00|9595.95|-37.50
11309922|9.80|-3273.30|-2.50|28363.00|9537.39|-37.13
11315732|9.80|-3273.10|-2.60|28615.00|9478.79|-36.69
11321541|9.90|-3273.10|-2.70|28864.00|9421.29|-36.25
11327349|9.90|-3272.90|-2.80|29121.00|9362.36|-35.88
11333158|10.00|-3272.80|-2.90|29369.00|9305.90|-35.44
11338967|10.00|-3272.70|-3.00|29621.00|9248.91|-35.00
11344775|10.00|-3272.60|-3.00|29880.00|9190.76|-34.63
11350584|10.10|-3272.40|-3.20|30136.00|9133.67|-34.19
11356392|10.20|-3272.30|-3.20|30377.00|9080.29|-33.75
11362201|10.20|-3272.20|-3.30|30646.00|9021.11|-33.38
11368009|10.30|-3272.10|-3.40|30885.00|8968.88|-33.00
11373819|10.40|-3272.00|-3.50|31132.00|8915.25|-32.63
11379629|10.50|-3271.90|-3.50|31386.00|8860.45|-32.25
11385437|10.70|-3271.70|-3.60|31621.00|8810.08|-31.87
11391246|11.00|-3271.60|-3.70|31884.00|8754.05|-31.50
11397054|11.20|-3271.60|-3.80|32135.00|8700.94|-31.12
11402863|11.40|-3271.40|-3.90|32392.00|8646.90|-30.75
11408671|11.60|-3271.30|-4.00|32636.00|8595.91|-30.31
11414480|11.80|-3271.20|-4.00|32890.00|8543.16|-29.94
11420289|12.00|-3271.10|-4.10|33149.00|8489.71|-29.50
11426099|12.20|-3271.00|-4.20|33390.00|8440.28|-29.06
11431907|12.30|-3270.90|-4.30|33639.00|8389.51|-28.62
11437716|12.40|-3270.80|-4.30|33874.00|8341.87|-28.25
11443525|12.40|-3270.70|-4.40|34120.00|8292.29|-27.81
11449333|12.50|-3270.60|-4.50|34369.00|8242.40|-27.44
11455142|12.60|-3270.60|-4.50|34608.00|8194.78|-27.00
11460951|12.70|-3270.40|-4.60|34875.00|8141.90|-26.62
11466760|12.80|-3270.40|-4.70|35119.00|8093.87|-26.25
11472568|13.00|-3270.20|-4.80|35391.00|8040.64|-25.87
11478378|13.10|-3270.20|-4.80|35662.00|7987.93|-25.50
11484186|13.30|-3270.10|-4.90|35920.00|7938.05|-25.12
11489994|13.60|-3270.00|-5.00|36173.00|7889.42|-24.75
11495803|13.70|-3270.00|-5.10|36433.00|7839.73|-24.37
11501612|13.70|-3269.90|-5.10|36686.00|7791.65|-24.06
11507421|13.60|-3269.80|-5.20|36952.00|7741.39|-23.69
11513229|13.50|-3269.70|-5.20|37208.00|7693.29|-23.37
11519038|13.50|-3269.60|-5.30|37465.00|7645.28|-23.00
11524846|13.60|-3269.60|-5.40|37714.00|7599.01|-22.69
11530656|13.70|-3269.50|-5.40|37960.00|7553.55|-22.31
11536464|13.80|-3269.40|-5.40|38183.00|7512.54|-21.94
11542274|13.90|-3269.30|-5.50|38399.00|7473.00|-21.56
11548083|14.00|-3269.30|-5.60|38666.00|7424.37|-21.25
11553892|14.10|-3269.20|-5.60|38959.00|7371.33|-20.94
11559700|14.30|-3269.20|-5.70|39244.00|7320.04|-20.62
11565508|14.50|-3269.10|-5.70|39544.00|7266.37|-20.25
11571317|14.70|-3269.10|-5.80|39820.00|7217.29|-19.87
11577126|14.80|-3269.00|-5.80|40126.00|7163.20|-19.50
11582936|14.90|-3269.00|-5.90|40412.00|7112.94|-19.12
11588745|14.90|-3268.90|-5.90|40688.00|7064.71|-18.69
11594554|14.90|-3268.80|-6.00|41002.00|7010.16|-18.31
11600362|14.80|-3268.80|-6.00|41281.00|6961.98|-17.94
11606170|14.60|-3268.70|-6.10|41595.00|6908.06|-17.50
11611979|14.50|-3268.70|-6.10|41896.00|6856.69|-17.06
11617787|14.40|-3268.60|-6.10|42177.00|6809.00|-16.69
11623597|14.30|-3268.60|-6.20|42482.00|6757.52|-16.25
11629405|14.20|-3268.50|-6.20|42789.00|6706.01|-15.88
11635214|14.20|-3268.50|-6.20|43089.00|6655.96|-15.50
11641024|14.10|-3268.40|-6.30|43380.00|6607.68|-15.06
11646832|14.10|-3268.40|-6.30|43701.00|6554.73|-14.75
11652640|14.00|-3268.40|-6.30|44014.00|6503.40|-14.38
11658449|14.00|-3268.30|-6.40|44336.00|6450.91|-14.00
11664258|14.10|-3268.30|-6.40|44636.00|6402.27|-13.63
11670067|14.10|-3268.30|-6.40|44962.00|6349.72|-13.25
11675875|14.10|-3268.20|-6.40|45262.00|6301.64|-12.94
11681684|14.10|-3268.20|-6.50|45594.00|6248.72|-12.56
11687492|14.20|-3268.10|-6.50|45911.00|6198.48|-12.19
11693302|14.20|-3268.10|-6.50|46249.00|6145.23|-11.81
11699111|14.30|-3268.10|-6.50|46575.00|6094.16|-11.44
11704920|14.30|-3268.10|-6.60|46878.00|6046.96|-11.13
11710729|14.40|-3268.10|-6.60|47207.00|5995.98|-10.75
11716537|14.40|-3268.10|-6.60|47518.00|5948.06|-10.44
11722345|14.50|-3268.10|-6.60|47861.00|5895.50|-10.06
11728154|14.60|-3268.00|-6.60|48196.00|5844.46|-9.75
11733962|14.70|-3268.00|-6.60|48519.00|5795.52|-9.38
11739770|14.80|-3268.00|-6.60|48859.00|5744.28|-9.00
11745584|15.00|-3268.00|-6.70|49178.00|5696.48|-8.69
11751394|15.10|-3268.00|-6.70|49527.00|5644.46|-8.38
11757203|15.30|-3268.00|-6.70|49844.00|5597.47|-8.06
11763012|15.40|-3268.00|-6.70|50195.00|5545.72|-7.75
11768820|15.60|-3268.00|-6.70|50528.00|5496.90|-7.44
11774629|15.80|-3268.00|-6.70|50849.00|5450.08|-7.06
11780438|15.80|-3268.00|-6.70|51185.00|5401.33|-6.88
11786247|15.90|-3268.00|-6.70|51512.00|5354.13|-6.56
11792055|16.10|-3268.00|-6.70|51859.00|5304.31|-6.25
11797864|16.20|-3268.00|-6.70|52194.00|5256.47|-6.00
11803677|16.40|-3268.10|-6.70|52512.00|5211.29|-5.75
11809486|16.40|-3268.10|-6.70|52860.00|5162.09|-5.44
11815294|16.50|-3268.10|-6.70|53199.00|5114.42|-5.13
11821104|16.50|-3268.10|-6.70|53512.00|5070.63|-4.81
11826912|16.50|-3268.10|-6.70|53848.00|5023.84|-4.50
11832720|16.60|-3268.10|-6.70|54185.00|4977.16|-4.19
11838529|16.70|-3268.10|-6.70|54506.00|4932.91|-3.81
11844337|16.70|-3268.10|-6.70|54845.00|4886.40|-3.56
11850146|16.80|-3268.20|-6.70|55176.00|4841.22|-3.38
11855954|17.10|-3268.20|-6.60|55491.00|4798.42|-3.13
11861765|17.60|-3268.20|-6.60|55834.00|4752.05|-2.94
11867573|18.20|-3268.20|-6.60|56149.00|4709.66|-2.69
11873382|18.90|-3268.30|-6.60|56472.00|4666.39|-2.50
11879191|19.70|-3268.30|-6.60|56788.00|4624.26|-2.25
11884999|20.40|-3268.30|-6.60|57128.00|4579.14|-2.00
11890808|21.30|-3268.40|-6.60|57460.00|4535.29|-1.81
11896616|22.50|-3268.40|-6.50|57780.00|4493.22|-1.56
11902426|23.90|-3268.40|-6.50|58094.00|4452.11|-1.25
11908234|25.40|-3268.50|-6.50|58427.00|4408.73|-1.06
11914044|26.80|-3268.50|-6.50|58748.00|4367.08|-0.88
11919852|28.30|-3268.60|-6.50|59075.00|4324.86|-0.63
11925661|29.80|-3268.60|-6.40|59393.00|4283.97|-0.37
11931469|31.30|-3268.70|-6.40|59733.00|4240.46|-0.12
11937278|32.70|-3268.70|-6.40|60063.00|4198.41|0.12
11943088|34.00|-3268.70|-6.40|60395.00|4156.30|0.37
11948896|35.30|-3268.80|-6.30|60716.00|4115.76|0.56
11954704|36.30|-3268.80|-6.30|61043.00|4074.64|0.81
11960513|37.20|-3268.90|-6.30|61358.00|4035.20|1.00
11966321|38.00|-3268.90|-6.20|61682.00|3994.80|1.31
11972131|38.80|-3269.00|-6.20|62017.00|3953.21|1.56
11977940|39.50|-3269.10|-6.20|62334.00|3914.02|1.81
11983749|39.90|-3269.10|-6.10|62657.00|3874.26|2.06
11989558|40.10|-3269.10|-6.10|62988.00|3833.68|2.31
11995366|40.10|-3269.20|-6.10|63316.00|3793.64|2.56
12001174|40.10|-3269.20|-6.00|63634.00|3754.99|2.81
12006983|40.00|-3269.30|-6.00|63968.00|3714.55|3.06
12012792|39.80|-3269.40|-6.00|64293.00|3675.37|3.38
12018601|39.70|-3269.40|-5.90|64628.00|3635.15|3.63
12024412|39.60|-3269.50|-5.90|64962.00|3595.22|3.94
12030220|39.60|-3269.60|-5.80|65299.00|3555.10|4.19
12036029|39.70|-3269.60|-5.80|65630.00|3515.85|4.44
12041837|39.90|-3269.60|-5.80|65961.00|3476.76|4.69
12047646|40.20|-3269.70|-5.70|66296.00|3437.37|5.00
12053454|40.80|-3269.70|-5.60|66623.00|3399.07|5.31
12059264|41.20|-3269.80|-5.60|66956.00|3360.22|5.56
12065072|40.90|-3269.80|-5.60|67288.00|3321.65|5.81
12070881|40.60|-3269.90|-5.50|67615.00|3283.80|6.06
12076689|40.80|-3269.90|-5.50|67951.00|3245.07|6.19
12082498|41.50|-3270.00|-5.40|68302.00|3204.78|6.44
12088307|42.60|-3270.10|-5.40|68634.00|3166.82|6.63
12094116|43.80|-3270.10|-5.30|68970.00|3128.55|6.81
12099924|45.00|-3270.10|-5.30|69297.00|3091.46|6.94
12105733|45.80|-3270.20|-5.20|69641.00|3052.58|7.13
12111542|45.90|-3270.30|-5.20|69975.00|3014.99|7.38
12117350|45.70|-3270.40|-5.10|70301.00|2978.44|7.56
12123159|45.20|-3270.50|-5.10|70633.00|2941.35|7.75
12128967|44.70|-3270.50|-5.10|70959.00|2905.07|7.94
12134776|44.20|-3270.60|-5.00|71283.00|2869.15|8.06
12140584|43.90|-3270.60|-5.00|71592.00|2835.01|8.19
12146394|43.80|-3270.70|-4.90|71908.00|2800.23|8.19
12152203|44.00|-3270.80|-4.90|72242.00|2763.59|8.13
12158011|44.70|-3270.80|-4.80|72583.00|2726.33|8.00
12163820|45.60|-3270.90|-4.70|72947.00|2686.72|7.88
12169628|46.90|-3271.00|-4.70|73295.00|2648.99|7.75
12175437|48.50|-3271.10|-4.70|73592.00|2616.91|7.63
12181246|50.70|-3271.10|-4.60|73871.00|2586.86|7.69
12187055|52.90|-3271.20|-4.60|74165.00|2555.31|7.75
12192865|54.90|-3271.30|-4.50|74473.00|2522.35|7.75
12198674|56.60|-3271.30|-4.50|74820.00|2485.36|7.88
12204483|58.10|-3271.40|-4.40|75197.00|2445.32|8.00
12210291|59.50|-3271.40|-4.40|75582.00|2404.61|8.13
12216100|61.10|-3271.60|-4.30|75949.00|2365.95|8.38
12221908|62.40|-3271.60|-4.30|76315.00|2327.55|8.63
12227718|63.50|-3271.70|-4.20|76675.00|2289.92|8.81
12233526|64.60|-3271.70|-4.10|77068.00|2249.01|9.13
12239335|65.50|-3271.80|-4.10|77463.00|2208.06|9.38
12245144|66.40|-3271.90|-4.00|77922.00|2160.68|9.63
12250953|67.10|-3272.00|-4.00|78390.00|2112.61|9.94
12256762|67.90|-3272.10|-4.00|78814.00|2069.26|10.25
12262572|68.60|-3272.10|-3.90|79157.00|2034.32|10.63
12268381|69.30|-3272.20|-3.80|79512.00|1998.30|10.94
12274190|70.10|-3272.30|-3.80|79894.00|1959.68|11.25
12279998|70.70|-3272.30|-3.70|80255.00|1923.32|11.63
12285807|71.30|-3272.40|-3.70|80647.00|1883.99|11.94
12291616|71.90|-3272.50|-3.60|81094.00|1839.32|12.31
12297424|72.40|-3272.60|-3.60|81486.00|1800.32|12.63
12303234|72.90|-3272.60|-3.50|81850.00|1764.24|13.06
12309044|73.50|-3272.70|-3.40|82271.00|1722.67|13.44
12314853|74.00|-3272.80|-3.40|82732.00|1677.34|13.75
12320661|74.50|-3272.90|-3.30|83133.00|1638.09|14.13
12326470|75.00|-3273.00|-3.30|83510.00|1601.32|14.50
12332279|75.50|-3273.10|-3.20|83881.00|1565.27|14.88
12338088|75.90|-3273.10|-3.20|84271.00|1527.50|15.25
12343896|76.20|-3273.20|-3.10|84697.00|1486.42|15.63
12349705|76.40|-3273.30|-3.00|85154.00|1442.53|16.00
12355514|76.60|-3273.40|-3.00|85624.00|1397.59|16.37
12361324|76.80|-3273.40|-2.90|86110.00|1351.33|16.75
12367133|77.00|-3273.60|-2.90|86569.00|1307.84|17.19
12372941|77.30|-3273.60|-2.80|87014.00|1265.85|17.50
12378750|77.50|-3273.70|-2.70|87442.00|1225.63|17.94
12384560|77.90|-3273.80|-2.70|87879.00|1184.72|18.31
12390369|78.10|-3273.90|-2.60|88314.00|1144.17|18.75
12396178|78.30|-3274.00|-2.60|88720.00|1106.47|19.19
12401986|78.50|-3274.10|-2.50|89144.00|1067.24|19.56
12407795|78.60|-3274.10|-2.40|89579.00|1027.15|20.00
12413604|78.80|-3274.20|-2.40|90018.00|986.85|20.44
12419415|78.80|-3274.30|-2.30|90388.00|953.01|20.75
12425224|78.90|-3274.40|-2.20|90750.00|920.01|21.19
12431032|79.00|-3274.50|-2.20|91114.00|886.94|21.50
12436841|78.80|-3274.60|-2.10|91524.00|849.81|21.87
12442649|78.70|-3274.60|-2.00|91948.00|811.56|22.25
12448458|78.70|-3274.70|-2.00|92337.00|776.59|22.62
12454266|78.90|-3274.80|-1.90|92723.00|742.00|23.00
12460076|79.10|-3274.90|-1.80|93081.00|710.03|23.44
12465884|79.40|-3275.00|-1.80|93456.00|676.65|23.81
12471694|79.70|-3275.10|-1.70|93779.00|647.98|24.31
12477503|80.00|-3275.20|-1.60|94038.00|625.06|24.81
12483312|80.30|-3275.30|-1.50|94272.00|604.38|25.25
12489120|80.30|-3275.40|-1.50|94548.00|580.06|25.75
